Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A,CTD Absolute Salinity [g/kg],CTD Conservative Temperature,CTD Density [kg/m^3],CTD Sigma [kg/m^3],Calculated pCO2 [lab conditions],Calculated pH [lab conditions]
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,16.0,1.0,2015-08-18 01:35:25+00:00,428.868,1.0,424.392,59.7714,-39.88165,3.7127,1.0,3.712,1.0,3.240455,1.0,3.240409,1.0,34.8953,34.8955,6.6361,1.0,7.30052,,,0.0915,97.737,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.062633204321095,3.678595224187233,1029.7264766480312,1029.7264766480312,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,17.0,1.0,2015-08-18 01:35:53+00:00,401.165,1.0,397.005,59.7714,-39.88166,3.7265,1.0,3.7262,1.0,3.240549,1.0,3.240533,1.0,34.8966,34.8968,6.6341,1.0,7.298,,,0.0917,97.7337,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06391478293595,3.6945431806513933,1029.597838571101,1029.597838571101,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,18.0,1.0,2015-08-18 01:36:18+00:00,375.19,1.0,371.322,59.7714,-39.88166,3.7393,1.0,3.7389,1.0,3.240596,1.0,3.240585,1.0,34.8975,34.8977,6.6371,1.0,7.2957,,,0.0926,97.7113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06479739812946,3.7091193076916436,1029.476961605307,1029.476961605307,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,19.0,1.0,2015-08-18 01:36:36+00:00,356.676,1.0,353.015,59.77141,-39.88166,3.7503,1.0,3.7501,1.0,3.240827,1.0,3.24084,1.0,34.8985,34.8989,6.6384,1.0,7.2937,,,0.0932,97.697,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06588720251765,3.7215051146495104,1029.3909150247453,1029.3909150247453,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,20.0,1.0,2015-08-18 01:36:57+00:00,336.022,1.0,332.589,59.77141,-39.88166,3.7651,1.0,3.7651,1.0,3.24133,1.0,3.241355,1.0,34.8999,34.9002,6.6249,1.0,7.291,,,0.0935,97.6895,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06722808254294,3.7378264587557406,1029.2947148691037,1029.2947148691037,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,21.0,1.0,2015-08-18 01:37:12+00:00,321.109,1.0,317.84,59.7714,-39.88166,3.7753,1.0,3.7743,1.0,3.241626,1.0,3.24155,1.0,34.9006,34.9007,6.6185,1.0,7.28916,,,0.0949,97.6558,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06781996256918,3.7485594016201382,1029.2250557256516,1029.2250557256516,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,22.0,1.0,2015-08-18 01:37:30+00:00,303.25,1.0,300.176,59.7714,-39.88165,3.7891,1.0,3.7888,1.0,3.242103,1.0,3.242099,1.0,34.9012,34.9015,6.6053,1.0,7.28669,,,0.0946,97.663,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06851014887366,3.7639362892878268,1029.1413226062514,1029.1413226062514,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,23.0,1.0,2015-08-18 01:37:58+00:00,275.874,1.0,273.096,59.7714,-39.88165,3.8138,1.0,3.8143,1.0,3.243224,1.0,3.24331,1.0,34.9031,34.9036,6.5956,1.0,7.28223,,,0.0948,97.6582,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.07050134809725,3.790894433299059,1029.0132922565958,1029.0132922565958,,
AT30-01,7,GI03FLMA-2,59.7715,-39.882,2015-08-17 23:01:49+00:00,7,*0000000000000100,2687.0,C:\data\ctd\at30_007.hex,*0000000000000100,24.0,1.0,2015-08-18 01:38:47+00:00,230.32,1.0,228.026,59.77142,-39.88166,3.8643,1.0,3.863,1.0,3.24591,1.0,3.245814,1.0,34.906,34.9062,6.5854,1.0,7.27317,,,0.097,97.6035,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.07321842688406,3.8435684932316163,1028.7988226457842,1028.7988226457842,,
AT30-01,9,GI03FLMB-1,59.7066666666667,-39.332,2015-08-19 15:06:00+00:00,9,*0000000000000100,2823.0,C:\data\ctd\at30_009.hex,*0000000000000100,1.0,1.0,2015-08-19 17:02:14+00:00,2853.986,1.0,2808.105,59.70668,-39.33203,1.5468,1.0,1.5477,1.0,3.150223,1.0,3.150284,1.0,34.8989,34.8987,6.6237,1.0,7.70347,,,0.1381,96.6056,1.0,,,6.962,1.0,1.0,,,,,,,,,,,,,34.9008,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.067231204662825,1.3406812149317155,1040.9992808586942,1040.9992808586942,,
AT30-01,9,GI03FLMB-1,59.7066666666667,-39.332,2015-08-19 15:06:00+00:00,9,*0000000000000100,2823.0,C:\data\ctd\at30_009.hex,*0000000000000100,2.0,1.0,2015-08-19 17:12:18+00:00,2437.79,1.0,2400.916,59.70672,-39.33202,2.6999,1.0,2.7006,1.0,3.237103,1.0,3.237121,1.0,34.9214,34.9208,6.1498,1.0,7.48298,,,0.099,97.5563,1.0,,,6.465,1.0,1.0,,,,,,,,,,,,,34.924,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,35.089594704051606,2.508652243907563,1038.9945908666894,1038.9945908666894,,
